NAME_KR,NAME_EN,COUNTRY,INTRO_KR,INTRO_EN,WEBSITE,PARTICIPATION_TYPE,EXHIBITION_NAME_EN,BOOTH_NAME,HALL_NAME,PAVILION_NAME,FLOOR,X_COORD,Y_COORD,INDUSTRY_NAME_KR,INDUSTRY_NAME_EN,DETAIL_URL
"Wenzhou Dgt Lighting Co., Ltd.","Wenzhou Dgt Lighting Co., Ltd.",Chinese Mainland,"WenZhou DGT Lighting Co., Ltd has been established since 2008. My company has more than 30 years experience for OEM lighting products, include LED downlights, LED spotlight, LED linear light, LED track light, LED MR16 lamps and MR16 fittings, etc. 1.Certificate: My company has ISO 9001 Quality Management System Certificate, ISO 14001 Environmental Management System Certificate, ISO 45001 Occupational health and safety Management System Certificate, Zhejiang Made Quality Certificate, High-tech Enterprise Certificate, etc. According to customers requirement, our product are with CE, TUV, SAA, Rohs, CCC and EMC, etc. 2.Team and Facility : We have more than 150 employees, include professional development and research engineer team, senior QC team, well-trained worker and passionate sales team. The totally factory area is over 20,000 square meters, include punch workshop, metalworking workshop, CNC workshop, Phosphating workshop, powder painting workshop, assembly workshop, ageing workshop, advanced testing and D&R laboratory, and well decorated sample room, etc.","WenZhou DGT Lighting Co., Ltd has been established since 2008. My company has more than 30 years experience for OEM lighting products, include LED downlights, LED spotlight, LED linear light, LED track light, LED MR16 lamps and MR16 fittings, etc. 1.Certificate: My company has ISO 9001 Quality Management System Certificate, ISO 14001 Environmental Management System Certificate, ISO 45001 Occupational health and safety Management System Certificate, Zhejiang Made Quality Certificate, High-tech Enterprise Certificate, etc. According to customers requirement, our product are with CE, TUV, SAA, Rohs, CCC and EMC, etc. 2.Team and Facility : We have more than 150 employees, include professional development and research engineer team, senior QC team, well-trained worker and passionate sales team. The totally factory area is over 20,000 square meters, include punch workshop, metalworking workshop, CNC workshop, Phosphating workshop, powder painting workshop, assembly workshop, ageing workshop, advanced testing and D&R laboratory, and well decorated sample room, etc.",,Exhibitor,Hong Kong International Lighting Fair 2025,5C-C39,LED Lighting,,1,,,"Retail Lighting, Downlight, Indoor Lighting, Office Lighting, LED Lighting; 1. Products:LED downlight, spotlight, tracklight, linear light, MR16 lamps, MR16 fittings. 
2. Service: OEM; OEM","Retail Lighting, Downlight, Indoor Lighting, Office Lighting, LED Lighting; 1. Products:LED downlight, spotlight, tracklight, linear light, MR16 lamps, MR16 fittings. 
2. Service: OEM; OEM",https://www.hktdc.com/event/hklightingfairae/en/exhibitor/1S005SL8R
"Wenzhou Sunny Electrical Co., Ltd.","Wenzhou Sunny Electrical Co., Ltd.",Chinese Mainland,Light Switch,Light Switch,,Exhibitor,Hong Kong International Lighting Fair 2025,5B-B38,LED Lighting,,1,,,"Light Switch; SWITCH  SOCKET; OBM, OEM, ODM","Light Switch; SWITCH  SOCKET; OBM, OEM, ODM",https://www.hktdc.com/event/hklightingfairae/en/exhibitor/1S005SJ6Z
Winstar Power Technology Limited,Winstar Power Technology Limited,Chinese Mainland,www.winstarlighting.com,www.winstarlighting.com,,Exhibitor,Hong Kong International Lighting Fair 2025,3C-C16,Commercial Lighting,,1,,,"Indoor Lighting; LED TRI-PROOF , LED TUBE , LED LINEAR HIGH BAY; ODM, OEM","Indoor Lighting; LED TRI-PROOF , LED TUBE , LED LINEAR HIGH BAY; ODM, OEM",https://www.hktdc.com/event/hklightingfairae/en/exhibitor/1S005RERD
"Wujiang Huaneng Electronics Co., Ltd","Wujiang Huaneng Electronics Co., Ltd",Chinese Mainland,LED Lighting,LED Lighting,,Exhibitor,Hong Kong International Lighting Fair 2025,5E-F16,LED Lighting,,1,,,LED Lighting; LED LIGHTING; OBM,LED Lighting; LED LIGHTING; OBM,https://www.hktdc.com/event/hklightingfairae/en/exhibitor/1S005S0TL
"Wuxi Jinhui Lighting Manufacturing Co., Ltd.","Wuxi Jinhui Lighting Manufacturing Co., Ltd.",Chinese Mainland,"Our company was established in 2005 and covers an area of 8,000 square meters. The company integrates development, design and sales. We mainly produce mid-to-high-end LED lamps. We have perfect after-sales service.","Our company was established in 2005 and covers an area of 8,000 square meters. The company integrates development, design and sales. We mainly produce mid-to-high-end LED lamps. We have perfect after-sales service.",,Exhibitor,Hong Kong International Lighting Fair 2025,5C-B13,LED Lighting,,1,,,"LED Lighting; We mainly produce LED garden lights,landscape lights,solar lights,and so on.; OBM, OEM, ODM","LED Lighting; We mainly produce LED garden lights,landscape lights,solar lights,and so on.; OBM, OEM, ODM",https://www.hktdc.com/event/hklightingfairae/en/exhibitor/1S005SWD1
"Xiamen Ast Lighting Technology Co., Ltd.","Xiamen Ast Lighting Technology Co., Ltd.",Chinese Mainland,"AST lighting is with 16 years experience in LED linear lighting industry. The factory is Located in Shenzhen city and a branch offIce in Xiamen city. With 10,000 square meters workshop area and 250 staffs so as we have abundant capacity for the production of LED strip light, LED neon light, flexible wall washer light. we are also providing various accessories for our clients to use with the linear lighting products. With 15 R&D personnels, we are able to provide custom design of LED neon extrusion, LED aluminium profile service and other custom products. AST follows strict QC process for every products and best quality is what we pursue to meet the demands in commercial projects and create satisfied customer experience. Work smoothly with AST lighting! to create the best light condition!","AST lighting is with 16 years experience in LED linear lighting industry. The factory is Located in Shenzhen city and a branch offIce in Xiamen city. With 10,000 square meters workshop area and 250 staffs so as we have abundant capacity for the production of LED strip light, LED neon light, flexible wall washer light. we are also providing various accessories for our clients to use with the linear lighting products. With 15 R&D personnels, we are able to provide custom design of LED neon extrusion, LED aluminium profile service and other custom products. AST follows strict QC process for every products and best quality is what we pursue to meet the demands in commercial projects and create satisfied customer experience. Work smoothly with AST lighting! to create the best light condition!",,Exhibitor,Hong Kong International Lighting Fair 2025,5C-B14,LED Lighting,,1,,,"Strip Light, LED Lighting, Indoor Lighting, Entertainment Lighting; AST Lighting is a leading manufacturer of LED linear lighting products including LED strip, LED neon light, flexible washer light and all types accessories. A experienced manufacturer for linear lighting outdoor face lighting!; ODM, OEM","Strip Light, LED Lighting, Indoor Lighting, Entertainment Lighting; AST Lighting is a leading manufacturer of LED linear lighting products including LED strip, LED neon light, flexible washer light and all types accessories. A experienced manufacturer for linear lighting outdoor face lighting!; ODM, OEM",https://www.hktdc.com/event/hklightingfairae/en/exhibitor/1S005REYS
"Xiamen Fucon Electronics Co.,Ltd","Xiamen Fucon Electronics Co.,Ltd",Chinese Mainland,Lighting Accessories & Lamp Parts,Lighting Accessories & Lamp Parts,,Exhibitor,Hong Kong International Lighting Fair 2025,5E-E33,LED Lighting,,1,,,"Lighting Accessories & Lamp Parts; PCB terminals, fence terminals, rail terminals; OEM","Lighting Accessories & Lamp Parts; PCB terminals, fence terminals, rail terminals; OEM",https://www.hktdc.com/event/hklightingfairae/en/exhibitor/1S005SK44
"Xiamen GHGM Intelligent Technology Co., Ltd","Xiamen GHGM Intelligent Technology Co., Ltd",Chinese Mainland,Lighting Accessories & Lamp Parts,Lighting Accessories & Lamp Parts,,Exhibitor,Hong Kong International Lighting Fair 2025,5B-D32,LED Lighting,,1,,,"Lighting Accessories & Lamp Parts; Terminal blocks, connectors; OEM, OBM, ODM","Lighting Accessories & Lamp Parts; Terminal blocks, connectors; OEM, OBM, ODM",https://www.hktdc.com/event/hklightingfairae/en/exhibitor/1S005SIVX
"Xiamen Hiiled Lighting Co., Ltd.","Xiamen Hiiled Lighting Co., Ltd.",Chinese Mainland,"HIILED LIGHTING established 2020, is specialized in R&D, manufacturing and marketing LED BATTEN LIGHT, LED OFFICE LIGHTING, IP65 BULKHEAD, CEILING LAMP AND DOWNLIGHT. XIAMEN HIILED company is located in XIAMEN city, which is one of the three largest LED industry base. XIAMEN is also a port city, convenient to do shipment. XIAMEN HIILED insisting on customers oriented strategy, our markets cover Australia, Japan, Singapore, Indonesia, Europe (Germany, France, Poland, ITALY, SPAIN, Holland, England)Russia, South Africa, Saudi Arabic Mexico. Most of our workers are have five-seven years experiences on LED industry which helps us control quality well and have very quick feedback based on clients inquiry. We are producer of professional LED Luminaries. Has strict quality, such as insisting on doing age test for every lamp, which help our clients get stable quality reputation at their market. We have our own design department, the production line, package line, age test machine are specially designed for our lamps. We gradually increase the range and quantity of production and try our best to provide the most competitive product.","HIILED LIGHTING established 2020, is specialized in R&D, manufacturing and marketing LED BATTEN LIGHT, LED OFFICE LIGHTING, IP65 BULKHEAD, CEILING LAMP AND DOWNLIGHT. XIAMEN HIILED company is located in XIAMEN city, which is one of the three largest LED industry base. XIAMEN is also a port city, convenient to do shipment. XIAMEN HIILED insisting on customers oriented strategy, our markets cover Australia, Japan, Singapore, Indonesia, Europe (Germany, France, Poland, ITALY, SPAIN, Holland, England)Russia, South Africa, Saudi Arabic Mexico. Most of our workers are have five-seven years experiences on LED industry which helps us control quality well and have very quick feedback based on clients inquiry. We are producer of professional LED Luminaries. Has strict quality, such as insisting on doing age test for every lamp, which help our clients get stable quality reputation at their market. We have our own design department, the production line, package line, age test machine are specially designed for our lamps. We gradually increase the range and quantity of production and try our best to provide the most competitive product.",,Exhibitor,Hong Kong International Lighting Fair 2025,3CON-045,Residential Lighting,,1,,,"Office Lighting, Kitchen Lighting; LED Batten Light, LED Linear Light, 3CCT ceiling lamp, IP65 Bulkhead; ODM, OEM","Office Lighting, Kitchen Lighting; LED Batten Light, LED Linear Light, 3CCT ceiling lamp, IP65 Bulkhead; ODM, OEM",https://www.hktdc.com/event/hklightingfairae/en/exhibitor/1S005R5GJ
"Xiamen Janfee Imp. & Exp. Co., Ltd.","Xiamen Janfee Imp. & Exp. Co., Ltd.",Chinese Mainland,"Floor Lamp, Desk & Reading Lamp, Table Lamp","Floor Lamp, Desk & Reading Lamp, Table Lamp",,Exhibitor,Hong Kong International Lighting Fair 2025,5C-E06,LED Lighting,,1,,,"Floor Lamp, Desk & Reading Lamp, Table Lamp; Ceramic lightings; ODM, OEM","Floor Lamp, Desk & Reading Lamp, Table Lamp; Ceramic lightings; ODM, OEM",https://www.hktdc.com/event/hklightingfairae/en/exhibitor/1S005S0L9
"Xiamen LBWLED Co., Ltd.","Xiamen LBWLED Co., Ltd.",Chinese Mainland,"LED Lighting, Downlight, LED Panel Light, Ceiling Light","LED Lighting, Downlight, LED Panel Light, Ceiling Light",,Exhibitor,Hong Kong International Lighting Fair 2025,3B-B16,Residential Lighting,,1,,,"LED Lighting, Downlight, LED Panel Light, Ceiling Light; LBWLED is a professional manufacturer made commercial led lighting, LED downlight, LED ceiling light, smart led light, mini led light, Provide OEM&ODM service; OBM, OEM, Others, ODM","LED Lighting, Downlight, LED Panel Light, Ceiling Light; LBWLED is a professional manufacturer made commercial led lighting, LED downlight, LED ceiling light, smart led light, mini led light, Provide OEM&ODM service; OBM, OEM, Others, ODM",https://www.hktdc.com/event/hklightingfairae/en/exhibitor/1S005QJ45
"Xiamen Langxing Energy Saving Lighting Co., Ltd","Xiamen Langxing Energy Saving Lighting Co., Ltd",Chinese Mainland,"LED Lighting, LED Tube, Fluorescent Tube, LED Bulb","LED Lighting, LED Tube, Fluorescent Tube, LED Bulb",,Exhibitor,Hong Kong International Lighting Fair 2025,5E-C27,LED Lighting,,1,,,"LED Lighting, LED Tube, Fluorescent Tube, LED Bulb; LED Grow Lights, Vertical Hydroponic Module, LED Top lighting Linear, LED Grid lighting for Cannabis, LED Top lighting Compact, LED Flowering Lamp, LED Top lighting.; OEM","LED Lighting, LED Tube, Fluorescent Tube, LED Bulb; LED Grow Lights, Vertical Hydroponic Module, LED Top lighting Linear, LED Grid lighting for Cannabis, LED Top lighting Compact, LED Flowering Lamp, LED Top lighting.; OEM",https://www.hktdc.com/event/hklightingfairae/en/exhibitor/1S005RIAO
"Xiamen Mercury Co., Ltd.","Xiamen Mercury Co., Ltd.",Chinese Mainland,"Import and export lighting fixtures, electronic products","Import and export lighting fixtures, electronic products",,Exhibitor,Hong Kong International Lighting Fair 2025,5E-D20,LED Lighting,,1,,,"CFL Bulb, LED Tube, LED Lighting, Downlight, LED Bulb, Fluorescent Bulb; LED cabinet & wall lamp, LED panel light, LED waterproof light; ODM, OEM","CFL Bulb, LED Tube, LED Lighting, Downlight, LED Bulb, Fluorescent Bulb; LED cabinet & wall lamp, LED panel light, LED waterproof light; ODM, OEM",https://www.hktdc.com/event/hklightingfairae/en/exhibitor/1S005RF0L
Xiamen Tech Standard Limited,Xiamen Tech Standard Limited,Chinese Mainland,"Welcome to Xiamen Tech Standard Limited. Since 2005, we are becoming the world's Solid State Lighting solution provider. We supply a wide range of LED lights and fixtures that are of the finest quality and latest designs.","Welcome to Xiamen Tech Standard Limited. Since 2005, we are becoming the world's Solid State Lighting solution provider. We supply a wide range of LED lights and fixtures that are of the finest quality and latest designs.",,Exhibitor,Hong Kong International Lighting Fair 2025,5E-C25,LED Lighting,,1,,,"Office Lighting, LED Lighting, Ceiling Light, LED Panel Light, Floor Lamp, Downlight, Chandelier, Indoor Lighting; Smart and Regular LED downlight, LED panel light, LED ceiling light.; OEM, ODM","Office Lighting, LED Lighting, Ceiling Light, LED Panel Light, Floor Lamp, Downlight, Chandelier, Indoor Lighting; Smart and Regular LED downlight, LED panel light, LED ceiling light.; OEM, ODM",https://www.hktdc.com/event/hklightingfairae/en/exhibitor/1S005RI9R
"Xinhui Electronics Co., Ltd.","Xinhui Electronics Co., Ltd.",Chinese Mainland,,,,Exhibitor,Hong Kong International Lighting Fair 2025,5E-D38,LED Lighting,Cantonese Business Go Global,1,,,"Panel Light, Down Light, Night Light, Doorbell; OEM, ODM, OBM","Panel Light, Down Light, Night Light, Doorbell; OEM, ODM, OBM",https://www.hktdc.com/event/hklightingfairae/en/exhibitor/1S005SNPA
"Xinqi Aluminum Co., Ltd","Xinqi Aluminum Co., Ltd",Chinese Mainland,"Our products are designed and manufactured in our factory, located in Foshan City. We have a wonderful team who is equipped with the latest technological innovations and with a hot heart to keenly observe and capture the ideas.","Our products are designed and manufactured in our factory, located in Foshan City. We have a wonderful team who is equipped with the latest technological innovations and with a hot heart to keenly observe and capture the ideas.",,Exhibitor,Hong Kong International Lighting Fair 2025,3C-E27,Residential Lighting,Cantonese Business Go Global,1,,,"Lighting Fixture, Lighting Accessories & Lamp Parts, Floor Lamp, Chandelier, LED Lighting, Indoor Lighting, Lighting Magazine, Office Lighting, Light Quality Testing; The company develops and produces various aluminum profiles and lighting products for home and engineering lighting, with dozens of patented technologies to solve lighting problems in various indirect lighting scenarios.; Others","Lighting Fixture, Lighting Accessories & Lamp Parts, Floor Lamp, Chandelier, LED Lighting, Indoor Lighting, Lighting Magazine, Office Lighting, Light Quality Testing; The company develops and produces various aluminum profiles and lighting products for home and engineering lighting, with dozens of patented technologies to solve lighting problems in various indirect lighting scenarios.; Others",https://www.hktdc.com/event/hklightingfairae/en/exhibitor/1S005QPKN
